51.257;2.423;12.013;-0.002;0.08686;0.99622;20171223-090651.257;1359;263
51.297;2.461;12.466;-0.001;0.08574;0.99632;20171223-090651.297;1370;260
51.337;2.497;12.913;0.001;0.08493;0.99639;20171223-090651.337;1380;257
51.377;2.531;13.351;0.002;0.08440;0.99643;20171223-090651.377;1390;254
51.417;2.562;13.782;0.003;0.08336;0.99652;20171223-090651.417;1399;252
51.457;2.592;14.206;0.003;0.08145;0.99668;20171223-090651.457;1408;249
51.497;2.619;14.621;0.004;0.07864;0.99690;20171223-090651.497;1417;247
51.537;2.644;15.030;0.005;0.07489;0.99719;20171223-090651.537;1425;245
51.577;2.666;15.430;0.006;0.07099;0.99748;20171223-090651.577;1434;243
51.617;2.687;15.833;0.007;0.06899;0.99762;20171223-090651.617;1441;241
51.657;2.707;16.237;0.007;0.06487;0.99789;20171223-090651.657;1449;239
51.697;2.726;16.644;0.008;0.06076;0.99815;20171223-090651.697;1457;238
51.737;2.742;17.050;0.009;0.05672;0.99839;20171223-090651.737;1465;236
51.777;2.755;17.456;0.009;0.05281;0.99860;20171223-090651.777;1472;234
51.817;2.766;17.861;0.010;0.04852;0.99882;20171223-090651.817;1479;233
51.857;2.774;18.267;0.011;0.04392;0.99903;20171223-090651.857;1487;231
51.897;2.780;18.671;0.011;0.03878;0.99925;20171223-090651.897;1494;230
51.937;2.783;19.076;0.012;0.03308;0.99945;20171223-090651.937;1501;229
51.977;2.784;19.480;0.012;0.02682;0.99964;20171223-090651.977;1508;228
52.017;2.783;19.882;0.013;0.02053;0.99979;20171223-090652.017;1515;226
52.057;2.782;20.282;0.013;0.01424;0.99990;20171223-090652.057;1522;225
52.097;2.779;20.679;0.014;0.00860;0.99996;20171223-090652.097;1528;224
52.137;2.775;21.074;0.014;0.00360;0.99999;20171223-090652.137;1535;223
52.177;2.771;21.466;0.015;-0.00077;1.00000;20171223-090652.177;1541;222
52.217;2.767;21.856;0.015;-0.00408;0.99999;20171223-090652.217;1547;221
52.257;2.763;22.243;0.015;-0.00632;0.99998;20171223-090652.257;1553;220
52.297;2.758;22.628;0.016;-0.00815;0.99997;20171223-090652.297;1559;219
52.337;2.753;23.011;0.016;-0.00956;0.99995;20171223-090652.337;1564;218
52.377;2.747;23.391;0.016;-0.01055;0.99994;20171223-090652.377;1570;218
52.417;2.743;23.771;0.016;-0.01155;0.99993;20171223-090652.417;1575;217
52.457;2.739;24.150;0.017;-0.01256;0.99992;20171223-090652.457;1581;216
52.497;2.736;24.530;0.017;-0.01293;0.99992;20171223-090652.497;1586;215
52.537;2.733;24.907;0.017;-0.01264;0.99992;20171223-090652.537;1591;214
52.577;2.731;25.284;0.017;-0.01169;0.99993;20171223-090652.577;1596;213
52.617;2.728;25.658;0.017;-0.01041;0.99995;20171223-090652.617;1601;213
52.657;2.726;26.031;0.017;-0.00880;0.99996;20171223-090652.657;1606;212
52.697;2.725;26.402;0.018;-0.00751;0.99997;20171223-090652.697;1610;211
52.737;2.723;26.771;0.018;-0.00654;0.99998;20171223-090652.737;1615;210
52.777;2.722;27.139;0.018;-0.00591;0.99998;20171223-090652.777;1619;210
52.817;2.720;27.505;0.018;-0.00526;0.99999;20171223-090652.817;1624;209
52.857;2.718;27.869;0.018;-0.00462;0.99999;20171223-090652.857;1628;208
52.897;2.715;28.232;0.018;-0.00443;0.99999;20171223-090652.897;1632;208
52.937;2.713;28.599;0.019;-0.00471;0.99999;20171223-090652.937;1637;207
52.977;2.710;28.963;0.019;-0.00547;0.99999;20171223-090652.977;1641;206
53.017;2.706;29.321;0.019;-0.00545;0.99999;20171223-090653.017;1645;206
53.057;2.698;29.674;0.019;-0.00634;0.99998;20171223-090653.057;1649;205
53.097;2.691;30.026;0.019;-0.00809;0.99997;20171223-090653.097;1653;204
53.137;2.683;30.379;0.019;-0.01088;0.99994;20171223-090653.137;1657;204
53.177;2.676;30.731;0.019;-0.01252;0.99992;20171223-090653.177;1660;203
53.217;2.669;31.083;0.019;-0.01459;0.99989;20171223-090653.217;1664;203
